# D_1  D_2  D_3  Sigma_a_1  Sigma_a_2  Sigma_a_3  q_1  q_2  q_3
1.000000e+00 1.546218e+00 1.523633e+00 5.000000e-01 2.472224e-01 4.482716e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 7.215022e-01 5.972554e-01 5.000000e-01 9.102143e-01 1.168399e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.235743e+00 1.813967e+00 5.000000e-01 7.713969e-01 1.420612e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.516312e+00 5.651090e-01 5.000000e-01 8.338815e-01 1.232404e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.650273e+00 1.081382e+00 5.000000e-01 1.543419e-01 2.831620e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.579859e+00 1.223249e+00 5.000000e-01 1.140571e+00 7.884364e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.972635e+00 1.189861e+00 5.000000e-01 2.069240e-01 7.199513e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.269074e+00 1.005651e+00 5.000000e-01 8.550511e-01 6.185965e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 5.910795e-01 1.130461e+00 5.000000e-01 6.052412e-01 7.900669e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.530458e+00 1.491721e+00 5.000000e-01 2.250718e-01 4.997070e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 6.558819e-01 1.987746e+00 5.000000e-01 8.785195e-01 7.966875e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.808432e+00 1.209633e+00 5.000000e-01 6.429384e-02 1.651584e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.746647e+00 1.420979e+00 5.000000e-01 1.070395e+00 6.743227e-02 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 8.319431e-01 6.077826e-01 5.000000e-01 1.014907e+00 8.926422e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.726160e+00 1.956492e+00 5.000000e-01 2.045391e-01 4.264146e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.763201e+00 1.714901e+00 5.000000e-01 5.061804e-01 1.330315e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 6.367979e-01 7.633020e-01 5.000000e-01 5.783166e-01 7.132622e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.224351e+00 5.667643e-01 5.000000e-01 4.933395e-01 1.418381e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.923018e+00 7.132955e-01 5.000000e-01 9.683628e-01 6.892047e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.273912e+00 1.481082e+00 5.000000e-01 1.333470e+00 1.453801e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.412318e+00 1.845564e+00 5.000000e-01 2.300035e-01 6.712230e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.849126e+00 5.142649e-01 5.000000e-01 1.470561e+00 1.105679e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 8.546131e-01 1.991392e+00 5.000000e-01 1.055201e-01 2.073754e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.951844e+00 8.396058e-01 5.000000e-01 8.982777e-01 1.348737e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.716501e+00 1.327921e+00 5.000000e-01 1.180813e+00 1.426430e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.755360e+00 1.666421e+00 5.000000e-01 9.819366e-01 4.988487e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.241746e+00 7.259698e-01 5.000000e-01 2.514272e-01 5.627094e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.719601e+00 9.978280e-01 5.000000e-01 1.450540e+00 1.098820e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 5.865930e-01 1.257432e+00 5.000000e-01 1.384862e+00 1.254375e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.376216e+00 7.947618e-01 5.000000e-01 6.893116e-01 6.224825e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.365975e+00 9.270350e-01 5.000000e-01 1.236057e-01 1.353015e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.133440e+00 9.208165e-01 5.000000e-01 1.874808e-01 5.058633e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 5.636752e-01 1.051085e+00 5.000000e-01 1.353505e-01 1.209150e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.009562e+00 9.331216e-01 5.000000e-01 9.286737e-01 1.982648e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.736217e+00 6.427334e-01 5.000000e-01 1.132357e-01 1.206321e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.498195e+00 1.104861e+00 5.000000e-01 2.096183e-01 2.229431e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.796174e+00 1.983514e+00 5.000000e-01 4.142666e-01 1.496764e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.830529e+00 1.659358e+00 5.000000e-01 1.311534e+00 9.820236e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 5.558705e-01 1.752057e+00 5.000000e-01 9.318271e-01 1.479267e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 8.484410e-01 1.853701e+00 5.000000e-01 6.577912e-01 6.497272e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 5.264063e-01 1.835283e+00 5.000000e-01 7.651997e-01 1.173733e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.358663e+00 7.990977e-01 5.000000e-01 1.056795e+00 1.191680e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 9.094270e-01 6.800477e-01 5.000000e-01 5.934694e-01 7.325804e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.505721e+00 7.302003e-01 5.000000e-01 8.224455e-01 6.358791e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.357291e+00 1.063262e+00 5.000000e-01 1.261341e+00 1.017397e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 5.997534e-01 1.573418e+00 5.000000e-01 9.154176e-01 1.170279e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 8.907865e-01 1.869925e+00 5.000000e-01 1.042915e+00 5.829280e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.865037e+00 1.045857e+00 5.000000e-01 1.267494e+00 1.027325e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.111700e+00 1.959147e+00 5.000000e-01 3.564387e-01 4.331305e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.286101e+00 1.401376e+00 5.000000e-01 8.507212e-01 9.294888e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.811944e+00 1.076867e+00 5.000000e-01 7.939657e-01 8.951266e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.539941e+00 8.330307e-01 5.000000e-01 3.580515e-01 5.596467e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 8.039963e-01 6.363135e-01 5.000000e-01 5.437827e-01 1.096637e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 8.827916e-01 1.452497e+00 5.000000e-01 1.075477e+00 1.225815e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.899094e+00 1.356392e+00 5.000000e-01 9.312090e-01 7.251865e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.750640e+00 7.101090e-01 5.000000e-01 2.453406e-01 1.505034e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.685477e+00 1.733480e+00 5.000000e-01 1.017213e+00 1.285780e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.070055e+00 1.856819e+00 5.000000e-01 3.808265e-01 8.073066e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.610299e+00 5.282282e-01 5.000000e-01 7.047450e-01 4.597142e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 7.265720e-01 1.262616e+00 5.000000e-01 1.280103e+00 1.279974e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.341777e+00 1.701092e+00 5.000000e-01 1.990557e-01 1.372415e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.279502e+00 1.697862e+00 5.000000e-01 1.283296e+00 1.259307e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.492864e+00 1.784325e+00 5.000000e-01 6.518062e-01 1.305276e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.932204e+00 5.386289e-01 5.000000e-01 8.947688e-01 1.365900e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.345471e+00 1.965824e+00 5.000000e-01 6.255581e-01 7.049612e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.218216e+00 1.507950e+00 5.000000e-01 2.977789e-01 1.214937e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 5.311120e-01 6.458101e-01 5.000000e-01 1.400278e+00 4.177388e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.766398e+00 7.568455e-01 5.000000e-01 1.452698e+00 8.564785e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.627606e+00 8.910917e-01 5.000000e-01 7.997416e-01 1.092777e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.536008e+00 1.615415e+00 5.000000e-01 1.139654e+00 2.192316e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 9.069401e-01 5.313877e-01 5.000000e-01 1.189403e+00 8.490522e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 8.735515e-01 1.465470e+00 5.000000e-01 1.170728e+00 1.132610e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.792991e+00 5.884016e-01 5.000000e-01 1.386995e+00 4.885288e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 6.417669e-01 1.882217e+00 5.000000e-01 4.785240e-01 1.312031e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 6.066545e-01 9.189875e-01 5.000000e-01 5.530311e-01 1.146523e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.408369e+00 6.541899e-01 5.000000e-01 1.435569e+00 3.729996e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.697573e+00 1.766273e+00 5.000000e-01 5.918753e-01 1.424107e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.585470e+00 9.536981e-01 5.000000e-01 4.939229e-01 1.211669e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.908675e+00 1.824322e+00 5.000000e-01 9.008546e-01 9.324641e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.391311e+00 1.953425e+00 5.000000e-01 4.030477e-01 6.674301e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 6.949042e-01 8.366448e-01 5.000000e-01 1.109810e+00 8.659621e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.710236e+00 1.529783e+00 5.000000e-01 2.659089e-01 6.631957e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.455426e+00 1.859972e+00 5.000000e-01 4.196878e-01 1.392782e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.861353e+00 7.236430e-01 5.000000e-01 1.108665e-01 1.874963e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.435894e+00 7.042682e-01 5.000000e-01 1.471696e+00 8.263914e-02 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.607737e+00 1.587221e+00 5.000000e-01 1.294573e+00 1.283666e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.757408e+00 1.594046e+00 5.000000e-01 1.191925e+00 1.307291e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 7.842342e-01 1.729509e+00 5.000000e-01 1.299434e+00 6.036504e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.960031e+00 1.971548e+00 5.000000e-01 2.212323e-01 6.988938e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.332340e+00 1.246850e+00 5.000000e-01 3.098786e-01 9.950990e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 5.769428e-01 1.876207e+00 5.000000e-01 5.164862e-01 1.382579e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 8.178324e-01 1.537370e+00 5.000000e-01 1.226583e+00 9.039734e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.552526e+00 5.334054e-01 5.000000e-01 3.375273e-01 9.646841e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.179705e+00 1.110516e+00 5.000000e-01 5.231871e-01 8.798876e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.573726e+00 9.411065e-01 5.000000e-01 1.234493e+00 1.131182e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 9.887387e-01 8.500058e-01 5.000000e-01 9.123827e-01 2.764814e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.114313e+00 1.997975e+00 5.000000e-01 7.948787e-02 1.523404e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.937356e+00 9.376394e-01 5.000000e-01 1.112905e+00 1.088847e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 7.806851e-01 5.903924e-01 5.000000e-01 1.358450e+00 2.343372e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.005822e+00 1.274223e+00 5.000000e-01 8.419226e-01 7.071507e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.141638e+00 1.293186e+00 5.000000e-01 2.544217e-01 1.323883e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.416549e+00 1.817475e+00 5.000000e-01 9.546245e-01 6.102186e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.695838e+00 1.830650e+00 5.000000e-01 1.340944e+00 2.246837e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.894145e+00 1.962301e+00 5.000000e-01 2.709765e-01 4.395675e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.124252e+00 8.870700e-01 5.000000e-01 4.835814e-01 1.234329e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 9.801690e-01 7.647303e-01 5.000000e-01 1.415750e+00 1.360180e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 6.230912e-01 1.919459e+00 5.000000e-01 1.466509e+00 1.409828e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 8.423205e-01 1.496536e+00 5.000000e-01 1.036611e+00 2.519966e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.700766e+00 1.540959e+00 5.000000e-01 1.052167e+00 5.837603e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 5.391452e-01 5.587408e-01 5.000000e-01 1.242836e+00 8.140445e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.443789e+00 7.393359e-01 5.000000e-01 6.483300e-02 4.080598e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.386717e+00 6.601560e-01 5.000000e-01 9.885236e-01 1.377887e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.815366e+00 1.949543e+00 5.000000e-01 8.139599e-01 1.010831e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.319027e+00 1.239007e+00 5.000000e-01 8.386719e-01 5.914842e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.986558e+00 5.530875e-01 5.000000e-01 5.412139e-01 4.060878e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.451379e+00 1.398238e+00 5.000000e-01 1.477243e+00 5.212853e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 6.290153e-01 6.740306e-01 5.000000e-01 1.289238e+00 1.442264e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 7.723887e-01 5.496665e-01 5.000000e-01 1.031588e+00 9.986477e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.930732e+00 1.776535e+00 5.000000e-01 8.802401e-01 4.213788e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.982217e+00 1.864044e+00 5.000000e-01 9.357285e-01 8.619191e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 8.349770e-01 6.950838e-01 5.000000e-01 8.205471e-01 2.169344e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.616160e+00 8.206660e-01 5.000000e-01 1.247018e+00 9.526745e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.383747e+00 8.013853e-01 5.000000e-01 1.822150e-01 1.447230e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.311872e+00 1.803083e+00 5.000000e-01 1.760977e-01 7.983586e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.119760e+00 5.158670e-01 5.000000e-01 1.062432e+00 1.183736e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.171971e+00 1.312549e+00 5.000000e-01 4.579375e-01 1.954931e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.077841e+00 1.691795e+00 5.000000e-01 5.668715e-01 1.009858e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 7.014984e-01 9.389002e-01 5.000000e-01 3.508431e-01 7.555525e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 7.427984e-01 1.480672e+00 5.000000e-01 6.965679e-01 8.124347e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 6.778970e-01 8.704094e-01 5.000000e-01 5.537799e-02 3.923213e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.509618e+00 1.376145e+00 5.000000e-01 7.351983e-01 1.222022e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.680298e+00 1.271365e+00 5.000000e-01 6.110436e-01 9.375107e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.039420e+00 1.903261e+00 5.000000e-01 1.353390e+00 4.307312e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 7.642520e-01 1.028977e+00 5.000000e-01 1.682318e-01 7.481880e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.788103e+00 1.229914e+00 5.000000e-01 5.123114e-01 8.508486e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.002328e+00 1.370886e+00 5.000000e-01 5.295219e-01 8.826837e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.890792e+00 1.267918e+00 5.000000e-01 4.258042e-01 7.654640e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.144724e+00 1.686457e+00 5.000000e-01 1.292853e+00 4.460263e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.301904e+00 1.789688e+00 5.000000e-01 8.724693e-02 6.562701e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.647037e+00 5.233836e-01 5.000000e-01 7.196884e-01 1.321026e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.525016e+00 7.003632e-01 5.000000e-01 7.278831e-02 1.357191e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 9.596269e-01 1.129331e+00 5.000000e-01 4.095715e-01 7.098873e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.059530e+00 1.655918e+00 5.000000e-01 1.705681e-01 8.647362e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 5.969592e-01 1.582473e+00 5.000000e-01 1.457699e+00 1.296338e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 6.608713e-01 8.074734e-01 5.000000e-01 5.566519e-01 8.351477e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.233742e+00 1.568523e+00 5.000000e-01 1.145819e+00 1.061550e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 6.190577e-01 1.742758e+00 5.000000e-01 8.727677e-01 6.157464e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 5.072891e-01 5.795881e-01 5.000000e-01 2.633755e-01 1.086321e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.682701e+00 1.383445e+00 5.000000e-01 4.274717e-01 3.510560e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.466044e+00 1.120960e+00 5.000000e-01 4.319998e-01 6.424629e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.353805e+00 1.167858e+00 5.000000e-01 3.165363e-01 7.356946e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 9.986744e-01 9.518648e-01 5.000000e-01 8.401341e-01 1.472805e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.598014e+00 1.562157e+00 5.000000e-01 1.148719e+00 1.227726e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.152125e+00 1.814203e+00 5.000000e-01 1.379921e+00 1.046724e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.997822e+00 1.502907e+00 5.000000e-01 9.613699e-01 1.292346e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.558048e+00 8.583435e-01 5.000000e-01 1.160643e+00 6.064452e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 5.608934e-01 6.017876e-01 5.000000e-01 3.885573e-01 1.819170e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.158103e+00 1.013156e+00 5.000000e-01 6.357406e-01 1.134690e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 7.151717e-01 1.606170e+00 5.000000e-01 5.215692e-01 4.871802e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.297022e+00 1.821864e+00 5.000000e-01 1.087455e+00 7.799089e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.214482e+00 1.097732e+00 5.000000e-01 3.523957e-01 1.259154e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.569760e+00 1.468752e+00 5.000000e-01 6.982334e-01 7.309537e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.318799e+00 5.461426e-01 5.000000e-01 1.584147e-01 1.301543e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 8.267281e-01 1.201508e+00 5.000000e-01 6.609889e-01 6.003676e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.183548e+00 1.559821e+00 5.000000e-01 1.003933e+00 9.205658e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.304846e+00 1.755700e+00 5.000000e-01 1.154180e-01 9.632313e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 9.768788e-01 7.933324e-01 5.000000e-01 6.445194e-01 1.856195e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.160599e+00 1.462591e+00 5.000000e-01 1.425516e+00 1.121534e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.149206e+00 1.074074e+00 5.000000e-01 1.397164e+00 1.081183e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.799342e+00 1.625634e+00 5.000000e-01 1.392990e-01 1.138701e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.041697e+00 9.639631e-01 5.000000e-01 1.046397e+00 1.148252e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.108168e+00 1.887921e+00 5.000000e-01 5.580814e-01 1.075620e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.981063e+00 1.358141e+00 5.000000e-01 3.765652e-01 7.169654e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.601022e+00 1.308806e+00 5.000000e-01 1.743477e-01 3.844094e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.549947e+00 8.238269e-01 5.000000e-01 5.387070e-01 7.023070e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.961930e+00 1.748739e+00 5.000000e-01 6.759496e-01 7.624842e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.675224e+00 7.838818e-01 5.000000e-01 6.634566e-01 9.146619e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.165780e+00 1.897750e+00 5.000000e-01 6.417809e-01 1.264161e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.447341e+00 1.176155e+00 5.000000e-01 5.835247e-01 3.532063e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.992570e+00 1.024457e+00 5.000000e-01 4.474286e-01 9.719318e-02 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.704616e+00 1.495689e+00 5.000000e-01 5.003087e-01 1.442386e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.205431e+00 1.421145e+00 5.000000e-01 1.165484e+00 1.497577e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.065146e+00 5.758793e-01 5.000000e-01 1.168861e+00 1.772170e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.015468e+00 1.790731e+00 5.000000e-01 1.364322e+00 5.762758e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 6.640436e-01 8.987260e-01 5.000000e-01 1.195126e+00 1.249342e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.722991e+00 6.158015e-01 5.000000e-01 1.419422e-01 1.217936e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.213044e+00 6.203704e-01 5.000000e-01 2.010587e-01 9.990490e-02 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 7.590486e-01 1.647145e+00 5.000000e-01 6.138859e-01 3.436206e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.534941e+00 8.098159e-01 5.000000e-01 1.859768e-01 9.686539e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.563009e+00 7.039838e-01 5.000000e-01 1.214198e+00 2.045956e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 6.655614e-01 1.393641e+00 5.000000e-01 1.134207e+00 5.333828e-02 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 1.504006e+00 1.546553e+00 5.000000e-01 1.492033e-01 7.831440e-01 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 6.685076e-01 1.469328e+00 5.000000e-01 9.979316e-01 4.017813e-01 1.000000e+00 1.000000e+00 1.000000e+00
